Filename,Class,Width,Height,Format
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\XX1VXROIHTA5.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\XY28ET25N404.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\XZ967M9RQ8OU.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\Y1FU2UNEC9EB.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\Y1NAT0CA6TB1.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\Y367TOKAW17J.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\Y542QZNE0PMC.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\YAQ59OHZGN30.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\YGDMODYLCB6D.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\YJOWP658FR0S.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\YMZLBGP5L33T.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\YO0VCVNVDKRC.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\YPBP3TYQCH27.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\YPDRYE9NP8TM.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\YQUR0J5QHSWG.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\YVEE0DORF1T3.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\YX3D7ZE2THRJ.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\YYOJ0H05SZQN.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\Z2SXOJHNQQZD.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\Z53M87F0CTJB.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\Z8F07YAI2HFN.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\ZB6X5CD1XUSZ.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\ZGUUWBJ7EP6N.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\ZLABUR8GWMJV.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\ZNHHJ0O11MGS.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\ZODV7UZU0TV5.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\ZQCDRQFGVHQD.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\ZR5V80GLCFR9.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\ZU08UPX71HV5.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food red_sea_bream\ZW8ST5L3YB7G.jpg,fish sea_food red_sea_bream,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\035E3ZRVB2QQ.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\08FISEE2MGHF.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\0BKF1BOYYSVW.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\0DC33P7W6FW2.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\0GNBX1KYW4RQ.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\0IYKGZWXNMPX.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\0LTJW8SQR8MD.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\0N8G3FTCDL84.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\0O9SO39BE8F8.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\0R4ZS1OO5O4X.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\0SIQUNGYDBU8.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\0TA6K1SC886F.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\0VYTBF8IAZJR.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\11WZAIC52YH9.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\124KMHO1897A.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\13NQJZDH9VVY.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\13OFXNA5PH2G.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\18DKGZOFUW2Y.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\19GVFUOA54ZB.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\1BVQZUWX39GT.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\1C8XWZMOJ88W.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\1D31YV2LNAO5.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\1FJOB1GJ4P98.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\1FTEB49TKZC1.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\1HNFZ02K1G2G.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\1I5GADIQJCZ0.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\1JZS5H4J578G.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\1KKBVBHT62YI.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\1NA3EJYCNDRK.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\1PA9TESS5Y7J.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\1QYN9GNT7U3H.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\1RBBPMAQKARN.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\1U99VN0O0DEZ.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\1W3LJ93Q3PGE.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\1WNWRPJN10LM.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\20OGQBLCXX56.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\21X1TNWQG0T8.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\2KGIG7QQ3EPR.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\2RR4GHGES26S.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\2VCIQ572R268.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\2ZYQA02F16XN.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\35OUWYWXZTW5.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\38CJJ4Y43L1X.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\38L7C1VGT49N.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\3AVVPTUA8250.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\3E29RYHBXH40.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\3HIDOK63YJFA.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\3M24TAVJKOVF.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\3PCVUHLSALPW.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\3PP4CIZ91IZH.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\3QAYUZAJVJA9.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\3SOG8XTJWPKN.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\3SQ94GGNCW6C.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\3T3B054D5BMI.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\3UD16AQKM90Y.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\3XYZET2ZKY6J.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\40OYBPDH73R1.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\43Y44SSKGS95.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\4BE1HCGG560K.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\4EQJG5T4IBDE.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\4JNUEEFNLY1B.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\4LHPIBB1G7V8.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\4PMYHYT2X9SQ.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\4RER4NP86CFK.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\4TEM7Y2WTKTH.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\4XLEEP900L58.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\4ZWMM0UXZAZC.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\53FCR1DAB31Z.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\53R4HZ4BXNH8.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\5471PKS1SFZO.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\551FO2E7RVKP.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\55TN8P1LUDQJ.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\5CTN7L4HIHEG.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\5CV98FOT1F7B.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\5HR0PHHMOWO1.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\5ITVBIJHNYDB.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\5LWBWJFFRXV2.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\5MQU2F2X15FU.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\5OXA0PVR4GC7.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\5PPDPFA9AQ3W.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\5Q36S4OPNVOB.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\5SL4OEDAROW0.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\5STA8ZK076CR.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\5SZVJIFRQNKQ.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\5TWUN0EEQU7K.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\5Y7LOJ37BQO7.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\655CBIHOB9QL.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\6C14EXAZKAJS.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\6DOEMHE9Q1F0.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\6E0SVXC2EH4R.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\6ES3RJSCZT53.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\6FMS1HIEHGRP.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\6GHE8TVDBU04.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\6HP2M613TU2I.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\6HRHFM7O91DX.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\6J4B5YQZ3N0X.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\6MIUDU37T1WQ.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\6RBRERY3VAXH.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\6X28E1GA0LB4.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\6XA6FW0NQEPH.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\6XCKNAFZ6XI8.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\6Y8OXKOXP69K.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\714A15R42YJA.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\71BFLUICN52Z.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\733ED7KGK22E.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\73KC43USTUZB.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\78RC69V0GBWF.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\78XF3C3AYQH7.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\7B63MQGRTXVF.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\7FNWF1SBQ3SF.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\7JQURD8OZMT4.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\7M1U0JMOA8OT.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\7MEYJ2USI74L.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\7OSGQERZCHM5.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\7V7X6E5YLUBK.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\7W34VQ27MJBD.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\7X4OKFYDV99P.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\7ZN9M8BZZ4QR.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\80JBQ6D94MLA.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\89D99IH8XT6B.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\89K5519QAZTT.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\8EIT6652EGBJ.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\8G0H43V1XUU3.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\8GY39F2GRGTR.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\8MSK10BDQZL7.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\8OZQR7MWQSUT.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\8R4XXWMI8Z12.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\8RY1PNO8ROZ7.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\8SVQ5G2EHLSQ.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\8TYBLLVIBWUT.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\8UXCRCN7DCPH.jpg,fish sea_food sea_bass,256,256,JPEG
C:/Users/conta/OneDrive/Desktop/Multiclass/data/train\fish sea_food sea_bass\8Y5RYLW0DMGO.jpg,fish sea_food sea_bass,256,256,JPEG
